Tempo;Altura;Velocidade
28,248334;1994,345759;0
28,2510945;1994,345759;0
28,2535383;1994,345759;0
28,2555185;1994,345759;0
28,2575081;1994,345759;0
28,2595054;1994,345759;0
28,2615787;1994,345759;0
28,2635067;1994,345759;0
28,2656346;1994,345759;0
28,2686791;1994,345759;0
28,2706466;1994,345759;0
28,2726918;1994,345759;0
28,2748984;1994,345759;0
28,2772846;1994,345759;0
28,2792231;1994,345759;0
28,2812271;1994,345759;0
28,283797;1994,345759;0
28,2857957;1994,345759;0
28,2877652;1994,345759;0
28,2898135;1994,345759;0
28,2918207;1994,345759;0
28,2938337;1994,345759;0
28,2966494;1994,345759;0
28,2993134;1994,345759;0
28,3012731;1994,345759;0
28,3039509;1994,345759;0
28,3070391;1994,345759;0
28,3092081;1994,345759;0
28,3111472;1994,345759;0
28,313808;1994,345759;0
28,3171692;1994,345759;0
28,3199216;1994,345759;0
28,3229434;1994,345759;0
28,3250417;1994,345759;0
28,3272182;1994,345759;0
28,3290436;1994,345759;0
28,3310389;1994,345759;0
28,3336999;1994,345759;0
28,3356973;1994,345759;0
28,3377569;1994,345759;0
28,3402143;1994,345759;0
28,3427322;1994,345759;0
28,3448083;1994,345759;0
28,346776;1994,345759;0
28,3487719;1994,345759;0
28,3509088;1994,345759;0
28,3527796;1994,345759;0
28,3555586;1994,345759;0
28,3575538;1994,345759;0
28,3596773;1994,345759;0
28,361418;1994,345759;0
28,3635682;1994,345759;0
28,3661858;1994,345759;0
28,3692514;1994,345759;0
28,3712197;1994,345759;0
28,3736896;1994,345759;0
28,3757532;1994,345759;0
28,3781247;1994,345759;0
28,3801903;1994,345759;0
28,3819596;1994,345759;0
28,3845183;1994,345759;0
28,386575;1994,345759;0
28,3884713;1994,345759;0
28,3905147;1994,345759;0
28,3924679;1994,345759;0
28,3951777;1994,345759;0
28,3973143;1994,345759;0
28,4005951;1994,345759;0
28,4036339;1994,345759;0
28,4055794;1994,345759;0
28,4075768;1994,345759;0
28,409626;1994,345759;0
28,411621;1994,345759;0
28,4135765;1994,345759;0
28,4161754;1994,345759;0
28,4189649;1994,345759;0
28,4209248;1994,345759;0
28,4228797;1994,345759;0
28,425071;1994,345759;0
28,4270717;1994,345759;0
28,4290631;1994,345759;0
28,4312517;1994,345759;0
28,4337255;1994,345759;0
28,4357436;1994,345759;0
28,437669;1994,345759;0
28,4397163;1994,345759;0
28,4417589;1994,345759;0
28,4437227;1994,345759;0
28,4463531;1994,345759;0
28,4493435;1994,345759;0
28,4518309;1994,345759;0
28,4537061;1994,345759;0
28,4564899;1994,345759;0
28,4584975;1994,345759;0
28,4604152;1994,345759;0
28,4624754;1994,345759;0
28,4658487;1994,345759;0
28,4688741;1994,345759;0
28,4713551;1994,345759;0
28,4739685;1994,345759;0
28,4759427;1994,345759;0
28,4780188;1994,345759;0
28,4811761;1994,345759;0
28,4837513;1994,345759;0
28,4858786;1994,345759;0
28,4889326;1994,345759;0
28,4907736;1994,345759;0
28,4927017;1994,345759;0
28,4948193;1994,345759;0
28,4968157;1994,345759;0
28,4995009;1994,345759;0
28,5015035;1994,345759;0
28,5041516;1994,345759;0
28,507234;1994,345759;0
28,5091801;1994,345759;0
28,5111659;1994,345759;0
28,5138971;1994,345759;0
28,515822;1994,345759;0
28,5178036;1994,345759;0
28,5198054;1994,345759;0
28,5221233;1994,345759;0
28,5246102;1994,345759;0
28,5265927;1994,345759;0
28,5296441;1994,345759;0
28,5327724;1994,345759;0
28,5351752;1994,345759;0
28,538151;1994,345759;0
28,5413025;1994,345759;0
28,5446652;1994,345759;0
28,5466125;1994,345759;0
28,5486091;1994,345759;0
28,5506109;1994,345759;0
28,5526103;1994,345759;0
28,5547814;1994,345759;0
28,5568287;1994,345759;0
28,5587222;1994,345759;0
28,5607225;1994,345759;0
28,5627636;1994,345759;0
28,5648539;1994,345759;0
28,5667945;1994,345759;0
28,568792;1994,345759;0
28,5707961;1994,345759;0
28,5727941;1994,345759;0
28,5748601;1994,345759;0
28,5782321;1994,345759;0
28,5800782;1994,345759;0
28,5820764;1994,345759;0
28,5846503;1994,345759;0
28,5870303;1994,345759;0
28,590061;1994,345759;0
28,5921929;1994,345759;0
28,5946793;1994,345759;0
28,5966436;1994,345759;0
28,5986468;1994,345759;0
28,600669;1994,345759;0
28,6026434;1994,345759;0
28,6047145;1994,345759;0
28,6067176;1994,345759;0
28,6087685;1994,345759;0
28,6107519;1994,345759;0
28,6127113;1994,345759;0
28,614862;1994,345759;0
28,6168014;1994,345759;0
28,6189582;1994,345759;0
28,6212846;1994,345759;0
28,6235388;1994,345759;0
28,6255701;1994,345759;0
28,6275373;1994,345759;0
28,6295847;1994,345759;0
28,6315731;1994,345759;0
28,633537;1994,345759;0
28,6360519;1994,345759;0
28,6380429;1994,345759;0
28,6400451;1994,345759;0
28,6421007;1994,345759;0
28,6446602;1994,345759;0
28,6465729;1994,345759;0
28,6485669;1994,345759;0
28,6505647;1994,345759;0
28,6525636;1994,345759;0
28,6547117;1994,345759;0
28,6571222;1994,345759;0
28,6591186;1994,345759;0
28,6611849;1994,345759;0
28,6631383;1994,345759;0
28,6656443;1994,345759;0
28,6676406;1994,345759;0
28,6696911;1994,345759;0
28,6716431;1994,345759;0
28,6737132;1994,345759;0
28,6761765;1994,345759;0
28,6782656;1994,345759;0
28,6801617;1994,345759;0
28,6822931;1994,345759;0
28,6846855;1994,345759;0
28,6866854;1994,345759;0
28,6887305;1994,345759;0
28,6907585;1994,345759;0
28,6938212;1994,345759;0
28,6958206;1994,345759;0
28,6983629;1994,345759;0
28,7007813;1994,345759;0
28,7038805;1994,345759;0
28,7069659;1994,345759;0
28,7090834;1994,345759;0
28,7112364;1994,345759;0
28,7139363;1994,345759;0
28,7161395;1994,345759;0
28,7184446;1994,345759;0
28,7205516;1994,345759;0
28,7226715;1994,345759;0
28,7255935;1994,345759;0
28,7277125;1994,345759;0
28,7297153;1994,345759;0
28,7317266;1994,345759;0
28,7338187;1994,345759;0
28,7359588;1994,345759;0
28,7382151;1994,345759;0
28,7399159;1994,345759;0
28,7419876;1994,345759;0
28,7448799;1994,345759;0
28,746816;1994,345759;0
28,7496223;1994,345759;0
28,751671;1994,345759;0
28,7536132;1994,345759;0
28,7566452;1994,345759;0
28,7591097;1994,345759;0
28,7611402;1994,345759;0
28,763615;1994,345759;0
28,7694488;1994,345759;0
28,7715607;1994,345759;0
28,7736355;1994,345759;0
28,7766213;1994,345759;0
28,7798605;1994,345759;0
28,78267;1994,345759;0
28,7848382;1994,345759;0
28,7869915;1994,345759;0
28,7890873;1994,345759;0
28,7911917;1994,345759;0
28,7939761;1994,345759;0
28,7965607;1994,345759;0
28,7985386;1994,345759;0
28,8011088;1994,345759;0
28,8035531;1994,345759;0
28,8055104;1994,345759;0
28,8075047;1994,345759;0
28,8095573;1994,345759;0
28,81153;1994,345759;0
28,8135036;1994,345759;0
28,816091;1994,345759;0
28,8180289;1994,345759;0
28,8200562;1994,345759;0
28,8220301;1994,345759;0
28,8245908;1994,345759;0
28,8266346;1994,345759;0
28,828535;1994,345759;0
28,8305339;1994,345759;0
28,8326936;1994,345759;0
28,8355519;1994,345759;0
28,8375119;1994,345759;0
28,8394954;1994,345759;0
28,8414959;1994,345759;0
28,8435129;1994,345759;0
28,8460822;1994,345759;0
28,8481076;1994,345759;0
28,8510987;1994,345759;0
28,8536606;1994,345759;0
28,8556713;1994,345759;0
28,8576436;1994,345759;0
28,8596554;1994,345759;0
28,8627;1994,345759;0
28,8662002;1994,345759;0
28,8681252;1994,345759;0
28,8701606;1994,345759;0
28,8721271;1994,345759;0
28,874697;1994,345759;0
28,8767449;1994,345759;0
28,8786683;1994,345759;0
28,8816354;1994,345759;0
28,8836377;1994,345759;0
28,8862126;1994,345759;0
28,8881786;1994,345759;0
28,8901396;1994,345759;0
28,8921444;1994,345759;0
28,8947616;1994,345759;0
28,8967902;1994,345759;0
28,8989408;1994,345759;0
28,9010086;1994,345759;0
28,9037484;1994,345759;0
28,9061723;1994,345759;0
28,9081268;1994,345759;0
28,9102221;1994,345759;0
28,9121307;1994,345759;0
28,9147183;1994,345759;0
28,9166339;1994,345759;0
28,9187165;1994,345759;0
28,9206327;1994,345759;0
28,9226726;1994,345759;0
28,9248859;1994,345759;0
28,926887;1994,345759;0
28,9289348;1994,345759;0
28,930881;1994,345759;0
28,9334783;1994,345759;0
28,9354221;1994,345759;0
28,9374166;1994,345759;0
28,9395119;1994,345759;0
28,9414381;1994,345759;0
28,9434578;1994,345759;0
28,9461508;1994,345759;0
28,947996;1994,345759;0
28,9499776;1994,345759;0
28,9519821;1994,345759;0
28,9545141;1994,345759;0
28,9698903;1994,345759;0
28,9721769;1994,345759;0
28,9747966;1994,345759;0
28,9772052;1994,345759;0
28,9793522;1994,345759;0
28,9813906;1994,345759;0
28,9834224;1994,345759;0
28,9896204;1994,345759;0
28,99246;1994,345759;0
28,9947139;1994,345759;0
28,9966895;1994,345759;0
28,9986869;1994,345759;0
29,0007901;1994,345759;0
29,0027561;1994,345759;0
29,0049057;1994,345759;0
29,0069339;1994,345759;0
29,0089594;1994,345759;0
29,0108825;1994,345759;0
29,0134671;1994,345759;0
29,0154228;1994,345759;0
29,0174041;1994,345759;0
29,0194029;1994,345759;0
29,0214039;1994,345759;0
29,0234117;1994,345759;0
29,0259582;1994,345759;0
29,0279132;1994,345759;0
29,0299536;1994,345759;0
29,0319147;1994,345759;0
29,0344882;1994,345759;0
29,0374387;1994,345759;0
29,0395003;1994,345759;0
29,0416776;1994,345759;0
29,0450967;1994,345759;0
29,0470957;1994,345759;0
29,0490916;1994,345759;0
29,0510957;1994,345759;0
29,0538551;1994,345759;0
29,0567291;1994,345759;0
29,0586541;1994,345759;0
29,0607068;1994,345759;0
29,0629811;1994,345759;0
29,0649463;1994,345759;0
29,0669806;1994,345759;0
29,0689329;1994,345759;0
29,0712276;1994,345759;0
29,074113;1994,345759;0
29,0769949;1994,345759;0
29,0789396;1994,345759;0
29,081224;1994,345759;0
29,0835451;1994,345759;0
29,0876236;1994,345759;0
29,0895941;1994,345759;0
29,0915858;1994,345759;0
29,0935586;1994,345759;0
29,0961953;1994,345759;0
29,0982079;1994,345759;0
29,1011395;1994,345759;0
29,1037828;1994,345759;0
29,1063947;1994,345759;0
29,1096812;1994,345759;0
29,112435;1994,345759;0
29,1150099;1994,345759;0
29,1169679;1994,345759;0
29,1189703;1994,345759;0
29,1210114;1994,345759;0
29,1236495;1994,345759;0
29,1256657;1994,345759;0
29,1276264;1994,345759;0
29,1296693;1994,345759;0
29,1317333;1994,345759;0
29,1336433;1994,345759;0
29,1363415;1994,345759;0
29,1385066;1994,345759;0
29,1404281;1994,345759;0
29,1423585;1994,345759;0
29,1444053;1994,345759;0
29,1470297;1994,345759;0
29,1492856;1994,345759;0
29,1520078;1994,345759;0
29,1547583;1994,345759;0
29,1566634;1994,345759;0
29,1586537;1994,345759;0
29,1606548;1994,345759;0
29,1626481;1994,345759;0
29,1648369;1994,345759;0
29,1719015;1994,345759;0
29,1739066;1994,345759;0
29,176599;1994,345759;0
29,1785933;1994,345759;0
29,1805954;1994,345759;0
29,1826277;1994,345759;0
29,1851323;1994,345759;0
29,1891866;1994,345759;0
29,1914029;1994,345759;0
29,1936152;1994,345759;0
29,1956927;1994,345759;0
29,1990539;1994,345759;0
29,2018367;1994,345759;0
29,203711;1994,345759;0
29,2058006;1994,345759;0
29,2077867;1994,345759;0
29,2099029;1994,345759;0
29,2118441;1994,345759;0
29,2138872;1994,345759;0
29,2163641;1994,345759;0
29,2183327;1994,345759;0
29,2203257;1994,345759;0
29,2223302;1994,345759;0
29,2251455;1994,345759;0
29,2271317;1994,345759;0
29,229174;1994,345759;0
29,2311777;1994,345759;0
29,2336928;1994,345759;0
29,2356628;1994,345759;0
29,2376627;1994,345759;0
29,2397035;1994,345759;0
29,2416609;1994,345759;0
29,2437229;1994,345759;0
29,2460289;1994,345759;0
29,2479996;1994,345759;0
29,2500396;1994,345759;0
29,2520134;1994,345759;0
29,2548647;1994,345759;0
29,2567103;1994,345759;0
29,2587128;1994,345759;0
29,2607104;1994,345759;0
29,2630481;1994,345759;0
29,2652377;1994,345759;0
29,2672367;1994,345759;0
29,2692384;1994,345759;0
29,2713032;1994,345759;0
29,2739187;1994,345759;0
29,2768795;1994,345759;0
29,2797824;1994,345759;0
29,2818014;1994,345759;0
29,2846502;1994,345759;0
29,2886;1994,345759;0
29,2906454;1994,345759;0
29,2925943;1994,345759;0
29,2950442;1994,345759;0
29,2980839;1994,345759;0
29,3006401;1994,345759;0
29,3026867;1994,345759;0
29,3047405;1994,345759;0
29,307831;1994,345759;0
29,3097356;1994,345759;0
29,3117333;1994,345759;0
29,3137362;1994,345759;0
29,3163934;1994,345759;0
29,3182436;1994,345759;0
29,3202405;1994,345759;0
29,3222655;1994,345759;0
29,3248413;1994,345759;0
29,3267608;1994,345759;0
29,3287594;1994,345759;0
29,3307576;1994,345759;0
29,3327617;1994,345759;0
29,3349315;1994,345759;0
29,3379042;1994,345759;0
29,3399194;1994,345759;0
29,3418659;1994,345759;0
29,344754;1994,345759;0
29,3474741;1994,345759;0
29,3493756;1994,345759;0
29,35146;1994,345759;0
29,353376;1994,345759;0
29,3559725;1994,345759;0
29,3579297;1994,345759;0
29,3599202;1994,345759;0
29,3619361;1994,345759;0
29,3644143;1994,345759;0
29,3664521;1994,345759;0
29,3714564;1994,345759;0
29,3734572;1994,345759;0
29,375967;1994,345759;0
29,3779516;1994,345759;0
29,381312;1994,345759;0
29,3840184;1994,345759;0
29,3880683;1994,345759;0
29,3900191;1994,345759;0
29,3919418;1994,345759;0
29,3936153;1994,345759;0
29,395655;1994,345759;0
29,3975806;1994,345759;0
29,3995819;1994,345759;0
29,4021644;1994,345759;0
29,4046379;1994,345759;0
29,4066123;1994,345759;0
29,4086091;1994,345759;0
29,4106798;1994,345759;0
29,4137364;1994,345759;0
29,4156486;1994,345759;0
29,4176515;1994,345759;0
29,4198369;1994,345759;0
29,4217316;1994,345759;0
29,4236598;1994,345759;0
29,4261382;1994,345759;0
29,4282756;1994,345759;0
29,430493;1994,345759;0
29,432311;1994,345759;0
29,4347838;1994,345759;0
29,436933;1994,345759;0
29,4392795;1994,345759;0
29,4420133;1994,345759;0
29,4445261;1994,345759;0
29,4465313;1994,345759;0
29,4485215;1994,345759;0
29,4505201;1994,345759;0
29,4525748;1994,345759;0
29,4546882;1994,345759;0
29,4567296;1994,345759;0
29,4587848;1994,345759;0
29,4607022;1994,345759;0
29,4639257;1994,345759;0
29,4669653;1994,345759;0
29,4689416;1994,345759;0
29,4708716;1994,345759;0
29,4727542;1994,345759;0
29,4747279;1994,345759;0
29,4778021;1994,345759;0
29,4797705;1994,345759;0
29,4817688;1994,345759;0
29,4837788;1994,345759;0
29,4863515;1994,345759;0
29,4884044;1994,345759;0
29,490276;1994,345759;0
29,4923363;1994,345759;0
29,4950399;1994,345759;0
29,4977999;1994,345759;0
29,4998002;1994,345759;0
29,5023461;1994,345759;0
29,504872;1994,345759;0
29,5068415;1994,345759;0
29,5088467;1994,345759;0
29,510813;1994,345759;0
29,5128377;1994,345759;0
29,5150236;1994,345759;0
29,5170723;1994,345759;0
29,5190439;1994,345759;0
29,5210097;1994,345759;0
29,5235729;1994,345759;0
29,5255376;1994,345759;0
29,5275322;1994,345759;0
29,5295328;1994,345759;0
29,5315329;1994,345759;0
29,5335682;1994,345759;0
29,5361134;1994,345759;0
29,5382712;1994,345759;0
29,5410836;1994,345759;0
29,5436014;1994,345759;0
29,5456011;1994,345759;0
29,5475663;1994,345759;0
29,5496263;1994,345759;0
29,5515669;1994,345759;0
29,5537125;1994,345759;0
29,5560519;1994,345759;0
29,5580357;1994,345759;0
29,5600368;1994,345759;0
29,5717384;1994,345759;0
29,573774;1994,345759;0
29,5771889;1994,345759;0
29,5802402;1994,345759;0
29,5836922;1994,345759;0
29,5867061;1994,345759;0
29,5897295;1994,345759;0
29,5916293;1994,345759;0
29,5936806;1994,345759;0
29,5962786;1994,345759;0
29,5982348;1994,345759;0
29,6007319;1994,345759;0
29,6026599;1994,345759;0
29,604738;1994,345759;0
29,6067441;1994,345759;0
29,6087375;1994,345759;0
29,6107639;1994,345759;0
29,6127374;1994,345759;0
29,6148254;1994,345759;0
29,6168824;1994,345759;0
29,6188207;1994,345759;0
29,6208244;1994,345759;0
29,6228579;1994,345759;0
29,6249812;1994,345759;0
29,6271836;1994,345759;0
29,6297356;1994,345759;0
29,6322773;1994,345759;0
29,6352546;1994,345759;0
29,6377504;1994,345759;0
29,6397302;1994,345759;0
29,6417284;1994,345759;0
29,6439111;1994,345759;0
29,6463265;1994,345759;0
29,6482601;1994,345759;0
29,6502563;1994,345759;0
29,6522587;1994,345759;0
29,6547731;1994,345759;0
29,6567822;1994,345759;0
29,6588233;1994,345759;0
29,6607694;1994,345759;0
29,6627696;1994,345759;0
29,6648537;1994,345759;0
29,6668472;1994,345759;0
29,6688851;1994,345759;0
29,6708368;1994,345759;0
29,6729229;1994,345759;0
29,6749779;1994,345759;0
29,6782943;1994,345759;0
29,6801132;1994,345759;0
29,6823318;1994,345759;0
29,6849382;1994,345759;0
29,6870196;1994,345759;0
29,6889651;1994,345759;0
29,6910127;1994,345759;0
29,6935603;1994,345759;0
29,6957577;1994,345759;0
29,6987427;1994,345759;0
29,7010403;1994,345759;0
29,7028532;1994,345759;0
29,7048505;1994,345759;0
29,707867;1994,345759;0
29,7098648;1994,345759;0
29,7118401;1994,345759;0
29,7138506;1994,345759;0
29,7161592;1994,345759;0
29,7182186;1994,345759;0
29,7202606;1994,345759;0
29,7222815;1994,345759;0
29,7254014;1994,345759;0
29,7279717;1994,345759;0
29,7300611;1994,345759;0
29,7318398;1994,345759;0
29,7338342;1994,345759;0
29,7362831;1994,345759;0
29,7382784;1994,345759;0
29,7403516;1994,345759;0
29,7422783;1994,345759;0
29,7448874;1994,345759;0
29,7469871;1994,345759;0
29,7488797;1994,345759;0
29,7507907;1994,345759;0
29,7529366;1994,345759;0
29,7549267;1994,345759;0
29,7569217;1994,345759;0
29,7589328;1994,345759;0
29,7609508;1994,345759;0
29,7710134;1994,345759;0
29,7737592;1994,345759;0
29,7767099;1994,345759;0
29,7793187;1994,345759;0
29,7820442;1994,345759;0
29,7848276;1994,345759;0
29,7881122;1994,345759;0
29,7901881;1994,345759;0
29,7921822;1994,345759;0
29,7948918;1994,345759;0
29,7967932;1994,345759;0
29,7986971;1994,345759;0
29,800827;1994,345759;0
29,8028156;1994,345759;0
29,8048644;1994,345759;0
29,8068205;1994,345759;0
29,8099733;1994,345759;0
29,8118996;1994,345759;0
29,813597;1994,345759;0
29,8156411;1994,345759;0
29,8176551;1994,345759;0
29,8196552;1994,345759;0
29,8216764;1994,345759;0
29,8236108;1994,345759;0
29,8260686;1994,345759;0
29,8279441;1994,345759;0
29,8299214;1994,345759;0
29,8319213;1994,345759;0
29,8335859;1994,345759;0
29,8356551;1994,345759;0
29,8376127;1994,345759;0
29,8395606;1994,345759;0
29,8418739;1994,345759;0
29,8437951;1994,345759;0
29,8460444;1994,345759;0
29,8481428;1994,345759;0
29,8499056;1994,345759;0
29,8519212;1994,345759;0
29,8545658;1994,345759;0
29,857564;1994,345759;0
29,8605746;1994,345759;0
29,863416;1994,345759;0
29,8654196;1994,345759;0
29,8674889;1994,345759;0
29,8694098;1994,345759;0
29,8714208;1994,345759;0
29,8734589;1994,345759;0
29,8760226;1994,345759;0
29,8790874;1994,345759;0
29,8811957;1994,345759;0
29,8837381;1994,345759;0
29,8855462;1994,345759;0
29,8876306;1994,345759;0
29,8896624;1994,345759;0
29,891552;1994,345759;0
29,8935783;1994,345759;0
29,8961957;1994,345759;0
29,8981186;1994,345759;0
29,9006008;1994,345759;0
29,9025669;1994,345759;0
29,904768;1994,345759;0
29,9067972;1994,345759;0
29,9087746;1994,345759;0
29,9107853;1994,345759;0
29,912958;1994,345759;0
29,9156042;1994,345759;0
29,9177054;1994,345759;0
29,9194828;1994,345759;0
29,9216804;1994,345759;0
29,9235637;1994,345759;0
29,9257913;1994,345759;0
29,9277975;1994,345759;0
29,9301163;1994,345759;0
29,9327485;1994,345759;0
29,9350159;1994,345759;0
29,9369637;1994,345759;0
29,9391161;1994,345759;0
29,9410541;1994,345759;0
29,9435884;1994,345759;0
29,9455343;1994,345759;0
29,9486719;1994,345759;0
29,9506352;1994,345759;0
29,9525303;1994,345759;0
29,9548185;1994,345759;0
29,9568423;1994,345759;0
29,9587719;1994,345759;0
29,9607668;1994,345759;0
29,968432;1994,345759;0
29,9714141;1994,345759;0
29,9738721;1994,345759;0
29,976047;1994,345759;0
29,9788933;1994,345759;0
29,9808962;1994,345759;0
29,9829134;1994,345759;0
29,9851062;1994,345759;0
29,9870927;1994,345759;0
29,9901677;1994,345759;0
29,9921222;1994,345759;0
29,9946015;1994,345759;0
29,996842;1994,345759;0
30,0024703;1994,345759;0
30,0049482;1994,345759;0
30,0070826;1994,345759;0
30,009083;1994,345759;0
30,0111664;1994,345759;0
30,0137639;1994,345759;0
30,0157263;1994,345759;0
30,0178025;1994,345759;0
30,0197961;1994,345759;0
30,0220343;1994,345759;0
30,0248066;1994,345759;0
30,0275433;1994,345759;0
30,0295384;1994,345759;0
30,0314885;1994,345759;0
30,0334858;1994,345759;0
30,0355648;1994,345759;0
30,0375054;1994,345759;0
30,0395026;1994,345759;0
30,0415582;1994,345759;0
30,0435057;1994,345759;0
30,0460818;1994,345759;0
30,0491433;1994,345759;0
30,0509238;1994,345759;0
30,053502;1994,345759;0
30,0554961;1994,345759;0
30,0574934;1994,345759;0
30,0594431;1994,345759;0
30,0615502;1994,345759;0
30,0634496;1994,345759;0
30,0660274;1994,345759;0
30,0679537;1994,345759;0
30,069951;1994,345759;0
30,0719566;1994,345759;0
30,0748495;1994,345759;0
30,0774989;1994,345759;0
30,0806256;1994,345759;0
30,082722;1994,345759;0
30,0846591;1994,345759;0
30,0866702;1994,345759;0
30,0888027;1994,345759;0
30,0906926;1994,345759;0
30,0926763;1994,345759;0
30,0946816;1994,345759;0
30,1012039;1994,345759;0
30,1037758;1994,345759;0
30,1058122;1994,345759;0
30,1077071;1994,345759;0
30,1097751;1994,345759;0
30,1118299;1994,345759;0
30,1138827;1994,345759;0
30,1163652;1994,345759;0
30,1183671;1994,345759;0
30,1202371;1994,345759;0
30,1225865;1994,345759;0
30,1247616;1994,345759;0
30,126763;1994,345759;0
30,1287463;1994,345759;0
30,1307575;1994,345759;0
30,1327449;1994,345759;0
30,1349608;1994,345759;0
30,1379195;1994,345759;0
30,1398595;1994,345759;0
30,141883;1994,345759;0
30,1437809;1994,345759;0
30,1463284;1994,345759;0
30,1482705;1994,345759;0
30,1501897;1994,345759;0
30,1522417;1994,345759;0
30,1551166;1994,345759;0
30,1571265;1994,345759;0
30,1590839;1994,345759;0
30,1610974;1994,345759;0
30,1637554;1994,345759;0
30,1707845;1994,345759;0
30,1727775;1994,345759;0
30,1748462;1994,345759;0
30,1779164;1994,345759;0
30,1798575;1994,345759;0
30,1818862;1994,345759;0
30,1839675;1994,345759;0
30,1864683;1994,345759;0
30,1884097;1994,345759;0
30,1904535;1994,345759;0
30,1924389;1994,345759;0
30,1949178;1994,345759;0
30,1969232;1994,345759;0
30,1989192;1994,345759;0
30,2014019;1994,345759;0
30,2036265;1994,345759;0
30,2058059;1994,345759;0
30,2077136;1994,345759;0
30,2096328;1994,345759;0
30,2117102;1994,345759;0
30,2137388;1994,345759;0
30,2160974;1994,345759;0
30,2182454;1994,345759;0
30,2208171;1994,345759;0
30,2237263;1994,345759;0
30,225981;1994,345759;0
30,2282011;1994,345759;0
30,2304529;1994,345759;0
30,232982;1994,345759;0
30,2354902;1994,345759;0
30,2377264;1994,345759;0
30,2399008;1994,345759;0
30,2419391;1994,345759;0
30,2446314;1994,345759;0
30,2465696;1994,345759;0
30,2485722;1994,345759;0
30,2505338;1994,345759;0
30,252537;1994,345759;0
30,2547298;1994,345759;0
30,2567233;1994,345759;0
30,2588967;1994,345759;0
30,2607701;1994,345759;0
30,2628089;1994,345759;0
30,2654149;1994,345759;0
30,2674118;1994,345759;0
30,2695044;1994,345759;0
30,2714418;1994,345759;0
30,273557;1994,345759;0
30,2761954;1994,345759;0
30,2780537;1994,345759;0
30,2803262;1994,345759;0
30,2836513;1994,345759;0
30,2864657;1994,345759;0
30,2886322;1994,345759;0
30,2914593;1994,345759;0
30,2934896;1994,345759;0
30,2961871;1994,345759;0
30,2981875;1994,345759;0
30,3000508;1994,345759;0
30,3026218;1994,345759;0
30,3047519;1994,345759;0
30,3067519;1994,345759;0
30,3087555;1994,345759;0
30,310851;1994,345759;0
30,3127768;1994,345759;0
30,3149378;1994,345759;0
30,3169008;1994,345759;0
30,3190494;1994,345759;0
30,3210312;1994,345759;0
30,322877;1994,345759;0
30,3249674;1994,345759;0
30,3269688;1994,345759;0
30,3289976;1994,345759;0
30,3309621;1994,345759;0
30,3335411;1994,345759;0
30,3364931;1994,345759;0
30,3384855;1994,345759;0
30,3404851;1994,345759;0
30,3424865;1994,345759;0
30,3448711;1994,345759;0
30,3468674;1994,345759;0
30,3489301;1994,345759;0
30,3508667;1994,345759;0
30,3542481;1994,345759;0
30,3560967;1994,345759;0
30,3579885;1994,345759;0
30,3600195;1994,345759;0
30,3619877;1994,345759;0
30,3645301;1994,345759;0
30,3665307;1994,345759;0
30,3706814;1994,345759;0
30,3736549;1994,345759;0
30,376334;1994,345759;0
30,3783559;1994,345759;0
30,3803166;1994,345759;0
30,3821903;1994,345759;0
30,3848339;1994,345759;0
30,3879492;1994,345759;0
30,3899746;1994,345759;0
30,3918157;1994,345759;0
30,3938638;1994,345759;0
30,39652;1994,345759;0
30,3984862;1994,345759;0
30,4012122;1994,345759;0
30,4037024;1994,345759;0
30,4068328;1994,345759;0
30,4089372;1994,345759;0
30,4109337;1994,345759;0
30,4135137;1994,345759;0
30,4155016;1994,345759;0
30,4174599;1994,345759;0
30,4195002;1994,345759;0
30,4215115;1994,345759;0
30,4234634;1994,345759;0
30,4259785;1994,345759;0
30,4279692;1994,345759;0
30,4300135;1994,345759;0
30,431989;1994,345759;0
30,4348236;1994,345759;0
30,4377856;1994,345759;0
30,4397494;1994,345759;0
30,4417465;1994,345759;0
30,4437486;1994,345759;0
30,4463421;1994,345759;0
30,4482582;1994,345759;0
30,4503456;1994,345759;0
30,4522551;1994,345759;0
30,4548826;1994,345759;0
30,457848;1994,345759;0
30,4597866;1994,345759;0
30,4617821;1994,345759;0
30,4638449;1994,345759;0
30,4665968;1994,345759;0
30,4692181;1994,345759;0
30,4717374;1994,345759;0
30,4737293;1994,345759;0
30,4762353;1994,345759;0
30,4782231;1994,345759;0
30,4802632;1994,345759;0
30,4822561;1994,345759;0
30,4847564;1994,345759;0
30,4867514;1994,345759;0
30,4887247;1994,345759;0
30,4907298;1994,345759;0
30,4927259;1994,345759;0
30,4953201;1994,345759;0
30,4972941;1994,345759;0
30,5035246;1994,345759;0
30,5055184;1994,345759;0
30,5074921;1994,345759;0
30,5094945;1994,345759;0
30,5114919;1994,345759;0
30,5135671;1994,345759;0
30,5160301;1994,345759;0
30,5180208;1994,345759;0
30,5200596;1994,345759;0
30,522016;1994,345759;0
30,5245488;1994,345759;0
30,5265427;1994,345759;0
30,5285444;1994,345759;0
30,5305412;1994,345759;0
30,5325582;1994,345759;0
30,5347234;1994,345759;0
30,5367849;1994,345759;0
30,5386847;1994,345759;0
30,5406854;1994,345759;0
30,5427725;1994,345759;0
30,5452207;1994,345759;0
30,5472024;1994,345759;0
30,5492022;1994,345759;0
30,5512034;1994,345759;0
30,5537622;1994,345759;0
30,5557319;1994,345759;0
30,5577367;1994,345759;0
