Tempo;Forca Motriz;Tracao;Energia
32,4187394;5000;5000;0,2603801299
32,4207346;5000;5000;0,2603801299
32,4227491;5000;5000;0,2603801299
32,4248518;5000;5000;0,2603801299
32,4270277;5000;5000;0,2603801299
32,4289479;5000;5000;0,2603801299
32,4309308;5000;5000;0,2603801299
32,4329684;5000;5000;0,2603801299
32,4350669;5000;5000;0,2603801299
32,4370598;5000;5000;0,2603801299
32,4390687;5000;5000;0,2603801299
32,4411421;5000;5000;0,2603801299
32,4437748;5000;5000;0,2603801299
32,446336;5000;5000;0,2603801299
32,4481936;5000;5000;0,2603801299
32,4501914;5000;5000;0,2603801299
32,4521955;5000;5000;0,2603801299
32,454838;5000;5000;0,2603801299
32,45671;5000;5000;0,2603801299
32,4588593;5000;5000;0,2603801299
32,4607407;5000;5000;0,2603801299
32,4627039;5000;5000;0,2603801299
32,4648166;5000;5000;0,2603801299
32,4668273;5000;5000;0,2603801299
32,4688157;5000;5000;0,2603801299
32,4708128;5000;5000;0,2603801299
32,4728401;5000;5000;0,2603801299
32,4756871;5000;5000;0,2603801299
32,4784168;5000;5000;0,2603801299
32,4805975;5000;5000;0,2603801299
32,4823661;5000;5000;0,2603801299
32,4848673;5000;5000;0,2603801299
32,4868652;5000;5000;0,2603801299
32,4888994;5000;5000;0,2603801299
32,4908641;5000;5000;0,2603801299
32,4929077;5000;5000;0,2603801299
32,4949813;5000;5000;0,2603801299
32,4969739;5000;5000;0,2603801299
32,4990507;5000;5000;0,2603801299
32,5015113;5000;5000;0,2603801299
32,5035383;5000;5000;0,2603801299
32,5054416;5000;5000;0,2603801299
32,5074138;5000;5000;0,2603801299
32,5094528;5000;5000;0,2603801299
32,5114114;5000;5000;0,2603801299
32,5134127;5000;5000;0,2603801299
32,5159558;5000;5000;0,2603801299
32,5179213;5000;5000;0,2603801299
32,5199738;5000;5000;0,2603801299
32,5220242;5000;5000;0,2603801299
32,5246637;5000;5000;0,2603801299
32,5267403;5000;5000;0,2603801299
32,5285552;5000;5000;0,2603801299
32,5305444;5000;5000;0,2603801299
32,5325819;5000;5000;0,2603801299
32,5347117;5000;5000;0,2603801299
32,5366636;5000;5000;0,2603801299
32,5386602;5000;5000;0,2603801299
32,5407096;5000;5000;0,2603801299
32,5429895;5000;5000;0,2603801299
32,5454792;5000;5000;0,2603801299
32,5475429;5000;5000;0,2603801299
32,5506386;5000;5000;0,2603801299
32,552454;5000;5000;0,2603801299
32,5547182;5000;5000;0,2603801299
32,5567787;5000;5000;0,2603801299
32,558693;5000;5000;0,2603801299
32,5610079;5000;5000;0,2603801299
32,5629938;5000;5000;0,2603801299
32,5655178;5000;5000;0,2603801299
32,56751;5000;5000;0,2603801299
32,5695075;5000;5000;0,2603801299
32,5715068;5000;5000;0,2603801299
32,5735057;5000;5000;0,2603801299
32,5754244;5000;5000;0,2603801299
32,5775643;5000;5000;0,2603801299
32,5794323;5000;5000;0,2603801299
32,5814096;5000;5000;0,2603801299
32,5840059;5000;5000;0,2603801299
32,5859689;5000;5000;0,2603801299
32,5879566;5000;5000;0,2603801299
32,589965;5000;5000;0,2603801299
32,5924644;5000;5000;0,2603801299
32,5945228;5000;5000;0,2603801299
32,5966492;5000;5000;0,2603801299
32,598562;5000;5000;0,2603801299
32,6005924;5000;5000;0,2603801299
32,6036494;5000;5000;0,2603801299
32,6060444;5000;5000;0,2603801299
32,6090561;5000;5000;0,2603801299
32,6111374;5000;5000;0,2603801299
32,6137526;5000;5000;0,2603801299
32,6156969;5000;5000;0,2603801299
32,6179056;5000;5000;0,2603801299
32,6197407;5000;5000;0,2603801299
32,6216961;5000;5000;0,2603801299
32,6237472;5000;5000;0,2603801299
32,6262194;5000;5000;0,2603801299
32,6291792;5000;5000;0,2603801299
32,6320795;5000;5000;0,2603801299
32,6346659;5000;5000;0,2603801299
32,6366645;5000;5000;0,2603801299
32,6385725;5000;5000;0,2603801299
32,6406306;5000;5000;0,2603801299
32,6425724;5000;5000;0,2603801299
32,64506;5000;5000;0,2603801299
32,6470972;5000;5000;0,2603801299
32,6501619;5000;5000;0,2603801299
32,6523929;5000;5000;0,2603801299
32,654086;5000;5000;0,2603801299
32,6560829;5000;5000;0,2603801299
32,6591547;5000;5000;0,2603801299
32,662085;5000;5000;0,2603801299
32,6647705;5000;5000;0,2603801299
32,6678892;5000;5000;0,2603801299
32,670907;5000;5000;0,2603801299
32,6737228;5000;5000;0,2603801299
32,6764768;5000;5000;0,2603801299
32,6784008;5000;5000;0,2603801299
32,6803202;5000;5000;0,2603801299
32,6823103;5000;5000;0,2603801299
32,6849062;5000;5000;0,2603801299
32,6869858;5000;5000;0,2603801299
32,6889864;5000;5000;0,2603801299
32,6909604;5000;5000;0,2603801299
32,6932187;5000;5000;0,2603801299
32,6948859;5000;5000;0,2603801299
32,6967732;5000;5000;0,2603801299
32,6986856;5000;5000;0,2603801299
32,7006867;5000;5000;0,2603801299
32,7037653;5000;5000;0,2603801299
32,7068599;5000;5000;0,2603801299
32,7099614;5000;5000;0,2603801299
32,7120643;5000;5000;0,2603801299
32,7149288;5000;5000;0,2603801299
32,7176341;5000;5000;0,2603801299
32,7196796;5000;5000;0,2603801299
32,7215478;5000;5000;0,2603801299
32,723468;5000;5000;0,2603801299
32,7257688;5000;5000;0,2603801299
32,7277619;5000;5000;0,2603801299
32,7299192;5000;5000;0,2603801299
32,7321521;5000;5000;0,2603801299
32,7347527;5000;5000;0,2603801299
32,7366705;5000;5000;0,2603801299
32,7387244;5000;5000;0,2603801299
32,7408121;5000;5000;0,2603801299
32,7437828;5000;5000;0,2603801299
32,7465619;5000;5000;0,2603801299
32,7493655;5000;5000;0,2603801299
32,7512222;5000;5000;0,2603801299
32,7537849;5000;5000;0,2603801299
32,7557387;5000;5000;0,2603801299
32,7577366;5000;5000;0,2603801299
32,7597373;5000;5000;0,2603801299
32,761779;5000;5000;0,2603801299
32,7637953;5000;5000;0,2603801299
32,7661936;5000;5000;0,2603801299
32,7694468;5000;5000;0,2603801299
32,7714739;5000;5000;0,2603801299
32,7734344;5000;5000;0,2603801299
32,7765671;5000;5000;0,2603801299
32,7792132;5000;5000;0,2603801299
32,7810463;5000;5000;0,2603801299
32,7829271;5000;5000;0,2603801299
32,7849889;5000;5000;0,2603801299
32,7869901;5000;5000;0,2603801299
32,7889831;5000;5000;0,2603801299
32,7910338;5000;5000;0,2603801299
32,7935628;5000;5000;0,2603801299
32,7955182;5000;5000;0,2603801299
32,797535;5000;5000;0,2603801299
32,7995194;5000;5000;0,2603801299
32,8016564;5000;5000;0,2603801299
32,804212;5000;5000;0,2603801299
32,8062429;5000;5000;0,2603801299
32,809218;5000;5000;0,2603801299
32,8112148;5000;5000;0,2603801299
32,8139665;5000;5000;0,2603801299
32,8167741;5000;5000;0,2603801299
32,8197728;5000;5000;0,2603801299
32,8217392;5000;5000;0,2603801299
32,8241107;5000;5000;0,2603801299
32,8261849;5000;5000;0,2603801299
32,8282278;5000;5000;0,2603801299
32,8301784;5000;5000;0,2603801299
32,8321806;5000;5000;0,2603801299
32,834834;5000;5000;0,2603801299
32,8377327;5000;5000;0,2603801299
32,8396853;5000;5000;0,2603801299
32,841774;5000;5000;0,2603801299
32,8436941;5000;5000;0,2603801299
32,8462611;5000;5000;0,2603801299
32,8481955;5000;5000;0,2603801299
32,8501947;5000;5000;0,2603801299
32,8522465;5000;5000;0,2603801299
32,8548255;5000;5000;0,2603801299
32,8567154;5000;5000;0,2603801299
32,8587425;5000;5000;0,2603801299
32,8607138;5000;5000;0,2603801299
32,8628036;5000;5000;0,2603801299
32,864821;5000;5000;0,2603801299
32,8668078;5000;5000;0,2603801299
32,8698364;5000;5000;0,2603801299
32,8717468;5000;5000;0,2603801299
32,8739293;5000;5000;0,2603801299
32,8761593;5000;5000;0,2603801299
32,8779665;5000;5000;0,2603801299
32,8800123;5000;5000;0,2603801299
32,882026;5000;5000;0,2603801299
32,8845646;5000;5000;0,2603801299
32,8877137;5000;5000;0,2603801299
32,8894992;5000;5000;0,2603801299
32,891546;5000;5000;0,2603801299
32,8935503;5000;5000;0,2603801299
32,895573;5000;5000;0,2603801299
32,897537;5000;5000;0,2603801299
32,8995165;5000;5000;0,2603801299
32,9016332;5000;5000;0,2603801299
32,9036532;5000;5000;0,2603801299
32,9061206;5000;5000;0,2603801299
32,9092451;5000;5000;0,2603801299
32,9112973;5000;5000;0,2603801299
32,9138497;5000;5000;0,2603801299
32,916924;5000;5000;0,2603801299
32,9198241;5000;5000;0,2603801299
32,9229234;5000;5000;0,2603801299
32,9251527;5000;5000;0,2603801299
32,9270823;5000;5000;0,2603801299
32,9291696;5000;5000;0,2603801299
32,9312681;5000;5000;0,2603801299
32,9338834;5000;5000;0,2603801299
32,9358353;5000;5000;0,2603801299
32,937833;5000;5000;0,2603801299
32,9399864;5000;5000;0,2603801299
32,9420587;5000;5000;0,2603801299
32,9438064;5000;5000;0,2603801299
32,9457115;5000;5000;0,2603801299
32,9478568;5000;5000;0,2603801299
32,9498139;5000;5000;0,2603801299
32,9523118;5000;5000;0,2603801299
32,9548526;5000;5000;0,2603801299
32,9568061;5000;5000;0,2603801299
32,9589455;5000;5000;0,2603801299
32,960907;5000;5000;0,2603801299
32,9628013;5000;5000;0,2603801299
32,9650463;5000;5000;0,2603801299
32,9670948;5000;5000;0,2603801299
32,9690594;5000;5000;0,2603801299
32,9709937;5000;5000;0,2603801299
32,9736635;5000;5000;0,2603801299
32,9755953;5000;5000;0,2603801299
32,977647;5000;5000;0,2603801299
32,9809764;5000;5000;0,2603801299
32,983672;5000;5000;0,2603801299
32,9855678;5000;5000;0,2603801299
32,9876895;5000;5000;0,2603801299
32,9897143;5000;5000;0,2603801299
32,9915655;5000;5000;0,2603801299
32,9941131;5000;5000;0,2603801299
32,9961845;5000;5000;0,2603801299
32,9992485;5000;5000;0,2603801299
33,0018901;5000;5000;0,2603801299
33,0041092;5000;5000;0,2603801299
33,0067648;5000;5000;0,2603801299
33,0087191;5000;5000;0,2603801299
33,011787;5000;5000;0,2603801299
33,014082;5000;5000;0,2603801299
33,0161208;5000;5000;0,2603801299
33,0181702;5000;5000;0,2603801299
33,0201387;5000;5000;0,2603801299
33,0221182;5000;5000;0,2603801299
33,0237986;5000;5000;0,2603801299
33,0259439;5000;5000;0,2603801299
33,0279473;5000;5000;0,2603801299
33,0309271;5000;5000;0,2603801299
33,0328899;5000;5000;0,2603801299
33,0349571;5000;5000;0,2603801299
33,0370487;5000;5000;0,2603801299
33,0390292;5000;5000;0,2603801299
33,0410265;5000;5000;0,2603801299
33,042729;5000;5000;0,2603801299
33,0447195;5000;5000;0,2603801299
33,0473703;5000;5000;0,2603801299
33,0497841;5000;5000;0,2603801299
33,0519945;5000;5000;0,2603801299
33,0548427;5000;5000;0,2603801299
33,0567884;5000;5000;0,2603801299
33,0589877;5000;5000;0,2603801299
33,0612751;5000;5000;0,2603801299
33,0638105;5000;5000;0,2603801299
33,0658225;5000;5000;0,2603801299
33,0678217;5000;5000;0,2603801299
33,0698341;5000;5000;0,2603801299
33,07182;5000;5000;0,2603801299
33,0739379;5000;5000;0,2603801299
33,0760255;5000;5000;0,2603801299
33,0780823;5000;5000;0,2603801299
33,0803446;5000;5000;0,2603801299
33,0837338;5000;5000;0,2603801299
33,0857338;5000;5000;0,2603801299
33,0876843;5000;5000;0,2603801299
33,0896817;5000;5000;0,2603801299
33,0916869;5000;5000;0,2603801299
33,0936812;5000;5000;0,2603801299
33,0960045;5000;5000;0,2603801299
33,0979353;5000;5000;0,2603801299
33,0999366;5000;5000;0,2603801299
33,1021349;5000;5000;0,2603801299
33,1046042;5000;5000;0,2603801299
33,1066051;5000;5000;0,2603801299
33,1087189;5000;5000;0,2603801299
33,1107477;5000;5000;0,2603801299
33,1137936;5000;5000;0,2603801299
33,1163188;5000;5000;0,2603801299
33,1183721;5000;5000;0,2603801299
33,12141;5000;5000;0,2603801299
33,1238443;5000;5000;0,2603801299
33,1259566;5000;5000;0,2603801299
33,1279115;5000;5000;0,2603801299
33,1298434;5000;5000;0,2603801299
33,1318467;5000;5000;0,2603801299
33,1338513;5000;5000;0,2603801299
33,1365188;5000;5000;0,2603801299
33,1385232;5000;5000;0,2603801299
33,1405316;5000;5000;0,2603801299
33,1424645;5000;5000;0,2603801299
33,1445345;5000;5000;0,2603801299
33,146534;5000;5000;0,2603801299
33,1486258;5000;5000;0,2603801299
33,1506257;5000;5000;0,2603801299
33,1525757;5000;5000;0,2603801299
33,1547468;5000;5000;0,2603801299
33,15674;5000;5000;0,2603801299
33,1587374;5000;5000;0,2603801299
33,1607008;5000;5000;0,2603801299
33,1626581;5000;5000;0,2603801299
33,1648153;5000;5000;0,2603801299
33,1667682;5000;5000;0,2603801299
33,168818;5000;5000;0,2603801299
33,1708608;5000;5000;0,2603801299
33,1727797;5000;5000;0,2603801299
33,1750964;5000;5000;0,2603801299
33,1770342;5000;5000;0,2603801299
33,17901;5000;5000;0,2603801299
33,1809461;5000;5000;0,2603801299
33,183901;5000;5000;0,2603801299
33,1865782;5000;5000;0,2603801299
33,1885497;5000;5000;0,2603801299
33,1905289;5000;5000;0,2603801299
33,1924301;5000;5000;0,2603801299
33,1946601;5000;5000;0,2603801299
33,1971257;5000;5000;0,2603801299
33,1992194;5000;5000;0,2603801299
33,2011083;5000;5000;0,2603801299
33,2037639;5000;5000;0,2603801299
33,206929;5000;5000;0,2603801299
33,209472;5000;5000;0,2603801299
33,2113108;5000;5000;0,2603801299
33,2136489;5000;5000;0,2603801299
33,2156222;5000;5000;0,2603801299
33,2179523;5000;5000;0,2603801299
33,2197269;5000;5000;0,2603801299
33,2227569;5000;5000;0,2603801299
33,2251951;5000;5000;0,2603801299
33,2272426;5000;5000;0,2603801299
33,2297129;5000;5000;0,2603801299
33,2316167;5000;5000;0,2603801299
33,233944;5000;5000;0,2603801299
33,2366172;5000;5000;0,2603801299
33,2395503;5000;5000;0,2603801299
33,2416083;5000;5000;0,2603801299
33,2439143;5000;5000;0,2603801299
33,2459199;5000;5000;0,2603801299
33,2495797;5000;5000;0,2603801299
33,251918;5000;5000;0,2603801299
33,2545153;5000;5000;0,2603801299
33,2579059;5000;5000;0,2603801299
33,2609947;5000;5000;0,2603801299
33,2639349;5000;5000;0,2603801299
33,2665192;5000;5000;0,2603801299
33,2685279;5000;5000;0,2603801299
33,2717176;5000;5000;0,2603801299
33,2740209;5000;5000;0,2603801299
33,2771077;5000;5000;0,2603801299
33,2800823;5000;5000;0,2603801299
33,2836248;5000;5000;0,2603801299
33,2865469;5000;5000;0,2603801299
33,2895828;5000;5000;0,2603801299
33,2928199;5000;5000;0,2603801299
33,2950703;5000;5000;0,2603801299
33,2980624;5000;5000;0,2603801299
33,3000496;5000;5000;0,2603801299
33,3036072;5000;5000;0,2603801299
33,3064621;5000;5000;0,2603801299
33,3093107;5000;5000;0,2603801299
33,3124755;5000;5000;0,2603801299
33,3148608;5000;5000;0,2603801299
33,3180278;5000;5000;0,2603801299
33,320556;5000;5000;0,2603801299
33,3238997;5000;5000;0,2603801299
33,327034;5000;5000;0,2603801299
33,3298652;5000;5000;0,2603801299
33,333437;5000;5000;0,2603801299
33,3415701;5000;5000;0,2603801299
33,3446866;5000;5000;0,2603801299
33,3478215;5000;5000;0,2603801299
33,3507114;5000;5000;0,2603801299
33,3549724;5000;5000;0,2603801299
33,3579129;5000;5000;0,2603801299
33,3609812;5000;5000;0,2603801299
33,3638479;5000;5000;0,2603801299
33,3663558;5000;5000;0,2603801299
33,3683425;5000;5000;0,2603801299
33,3714678;5000;5000;0,2603801299
33,3738668;5000;5000;0,2603801299
33,3758211;5000;5000;0,2603801299
33,3778884;5000;5000;0,2603801299
33,3801966;5000;5000;0,2603801299
33,3836258;5000;5000;0,2603801299
33,3866406;5000;5000;0,2603801299
33,3897503;5000;5000;0,2603801299
33,3928242;5000;5000;0,2603801299
33,3959496;5000;5000;0,2603801299
33,3987927;5000;5000;0,2603801299
33,4015095;5000;5000;0,2603801299
33,4069826;5000;5000;0,2603801299
33,4101859;5000;5000;0,2603801299
33,4135601;5000;5000;0,2603801299
33,416511;5000;5000;0,2603801299
33,4185347;5000;5000;0,2603801299
33,4205079;5000;5000;0,2603801299
33,4226564;5000;5000;0,2603801299
33,4245696;5000;5000;0,2603801299
33,427526;5000;5000;0,2603801299
33,4306012;5000;5000;0,2603801299
33,4325807;5000;5000;0,2603801299
33,4352416;5000;5000;0,2603801299
33,4381464;5000;5000;0,2603801299
33,4405353;5000;5000;0,2603801299
33,443672;5000;5000;0,2603801299
33,4456421;5000;5000;0,2603801299
33,4476621;5000;5000;0,2603801299
33,4506706;5000;5000;0,2603801299
33,4537194;5000;5000;0,2603801299
33,4559258;5000;5000;0,2603801299
33,4588405;5000;5000;0,2603801299
33,4608044;5000;5000;0,2603801299
33,4627493;5000;5000;0,2603801299
33,4649441;5000;5000;0,2603801299
33,4669768;5000;5000;0,2603801299
33,4699866;5000;5000;0,2603801299
33,4719428;5000;5000;0,2603801299
33,4745364;5000;5000;0,2603801299
33,4774993;5000;5000;0,2603801299
33,4796011;5000;5000;0,2603801299
33,4815079;5000;5000;0,2603801299
33,4834871;5000;5000;0,2603801299
33,4858668;5000;5000;0,2603801299
33,4878722;5000;5000;0,2603801299
33,4899318;5000;5000;0,2603801299
33,4918692;5000;5000;0,2603801299
33,4938702;5000;5000;0,2603801299
33,4963601;5000;5000;0,2603801299
33,4983133;5000;5000;0,2603801299
33,5003079;5000;5000;0,2603801299
33,5025054;5000;5000;0,2603801299
33,5049579;5000;5000;0,2603801299
33,5079312;5000;5000;0,2603801299
33,5110155;5000;5000;0,2603801299
33,513644;5000;5000;0,2603801299
33,5163137;5000;5000;0,2603801299
33,5185673;5000;5000;0,2603801299
33,5216244;5000;5000;0,2603801299
33,5245497;5000;5000;0,2603801299
33,5265877;5000;5000;0,2603801299
33,5286477;5000;5000;0,2603801299
33,5305815;5000;5000;0,2603801299
33,5325335;5000;5000;0,2603801299
33,5346524;5000;5000;0,2603801299
33,5366973;5000;5000;0,2603801299
33,5396639;5000;5000;0,2603801299
33,5416002;5000;5000;0,2603801299
33,5436842;5000;5000;0,2603801299
33,5461761;5000;5000;0,2603801299
33,5482185;5000;5000;0,2603801299
33,5501692;5000;5000;0,2603801299
33,5522176;5000;5000;0,2603801299
33,5547032;5000;5000;0,2603801299
33,5567512;5000;5000;0,2603801299
33,558711;5000;5000;0,2603801299
33,5606872;5000;5000;0,2603801299
33,5627224;5000;5000;0,2603801299
33,5647701;5000;5000;0,2603801299
33,5677823;5000;5000;0,2603801299
33,5698683;5000;5000;0,2603801299
33,5718245;5000;5000;0,2603801299
33,5747645;5000;5000;0,2603801299
33,5767559;5000;5000;0,2603801299
33,5788147;5000;5000;0,2603801299
33,5814164;5000;5000;0,2603801299
33,5837905;5000;5000;0,2603801299
33,5858559;5000;5000;0,2603801299
33,5878123;5000;5000;0,2603801299
33,5898788;5000;5000;0,2603801299
33,5919079;5000;5000;0,2603801299
33,5940655;5000;5000;0,2603801299
33,596178;5000;5000;0,2603801299
33,5982334;5000;5000;0,2603801299
33,6012394;5000;5000;0,2603801299
33,6037597;5000;5000;0,2603801299
33,6062893;5000;5000;0,2603801299
33,6092544;5000;5000;0,2603801299
33,6112146;5000;5000;0,2603801299
33,6138329;5000;5000;0,2603801299
33,6178427;5000;5000;0,2603801299
33,6198632;5000;5000;0,2603801299
33,6228187;5000;5000;0,2603801299
33,6253741;5000;5000;0,2603801299
33,6273087;5000;5000;0,2603801299
33,6293461;5000;5000;0,2603801299
33,6313669;5000;5000;0,2603801299
33,633881;5000;5000;0,2603801299
33,6358468;5000;5000;0,2603801299
33,6378177;5000;5000;0,2603801299
33,6401144;5000;5000;0,2603801299
33,6418233;5000;5000;0,2603801299
33,6438764;5000;5000;0,2603801299
33,6462171;5000;5000;0,2603801299
33,6482955;5000;5000;0,2603801299
33,6502863;5000;5000;0,2603801299
33,6522645;5000;5000;0,2603801299
33,6547648;5000;5000;0,2603801299
33,6568657;5000;5000;0,2603801299
33,6587633;5000;5000;0,2603801299
33,6607665;5000;5000;0,2603801299
33,6627737;5000;5000;0,2603801299
33,6648924;5000;5000;0,2603801299
33,6669258;5000;5000;0,2603801299
33,6689349;5000;5000;0,2603801299
33,6709361;5000;5000;0,2603801299
33,6734923;5000;5000;0,2603801299
33,675434;5000;5000;0,2603801299
33,6774358;5000;5000;0,2603801299
33,679425;5000;5000;0,2603801299
33,6819243;5000;5000;0,2603801299
33,6845341;5000;5000;0,2603801299
33,6864703;5000;5000;0,2603801299
33,6884561;5000;5000;0,2603801299
33,6905546;5000;5000;0,2603801299
33,6924345;5000;5000;0,2603801299
33,6944924;5000;5000;0,2603801299
33,6975439;5000;5000;0,2603801299
33,7010786;5000;5000;0,2603801299
33,7040384;5000;5000;0,2603801299
33,7066317;5000;5000;0,2603801299
33,7095772;5000;5000;0,2603801299
33,7125602;5000;5000;0,2603801299
33,7150785;5000;5000;0,2603801299
33,7170734;5000;5000;0,2603801299
33,7190666;5000;5000;0,2603801299
33,721273;5000;5000;0,2603801299
33,7236352;5000;5000;0,2603801299
33,7255928;5000;5000;0,2603801299
33,727585;5000;5000;0,2603801299
33,7295891;5000;5000;0,2603801299
33,731586;5000;5000;0,2603801299
33,7336305;5000;5000;0,2603801299
33,7361156;5000;5000;0,2603801299
33,73813;5000;5000;0,2603801299
33,7401322;5000;5000;0,2603801299
33,7421346;5000;5000;0,2603801299
33,7446911;5000;5000;0,2603801299
33,7466519;5000;5000;0,2603801299
33,7486484;5000;5000;0,2603801299
33,7506482;5000;5000;0,2603801299
33,752718;5000;5000;0,2603801299
33,7550935;5000;5000;0,2603801299
33,7581852;5000;5000;0,2603801299
33,761036;5000;5000;0,2603801299
33,7635151;5000;5000;0,2603801299
33,7655634;5000;5000;0,2603801299
33,768565;5000;5000;0,2603801299
33,7705263;5000;5000;0,2603801299
33,7725354;5000;5000;0,2603801299
33,7745982;5000;5000;0,2603801299
33,777609;5000;5000;0,2603801299
33,7796377;5000;5000;0,2603801299
33,7816127;5000;5000;0,2603801299
33,78382;5000;5000;0,2603801299
33,785816;5000;5000;0,2603801299
33,7878415;5000;5000;0,2603801299
33,7898504;5000;5000;0,2603801299
33,7918076;5000;5000;0,2603801299
33,7938445;5000;5000;0,2603801299
33,7959653;5000;5000;0,2603801299
33,7979894;5000;5000;0,2603801299
33,8000085;5000;5000;0,2603801299
33,8023312;5000;5000;0,2603801299
33,8049663;5000;5000;0,2603801299
33,8080332;5000;5000;0,2603801299
33,8109108;5000;5000;0,2603801299
33,8134948;5000;5000;0,2603801299
33,8161354;5000;5000;0,2603801299
33,8190477;5000;5000;0,2603801299
33,8213562;5000;5000;0,2603801299
33,8235716;5000;5000;0,2603801299
33,8255342;5000;5000;0,2603801299
33,8275659;5000;5000;0,2603801299
33,8295714;5000;5000;0,2603801299
33,8316891;5000;5000;0,2603801299
33,8344854;5000;5000;0,2603801299
33,8364066;5000;5000;0,2603801299
33,8384555;5000;5000;0,2603801299
33,8404348;5000;5000;0,2603801299
33,8424445;5000;5000;0,2603801299
33,8446102;5000;5000;0,2603801299
33,8465845;5000;5000;0,2603801299
33,8485703;5000;5000;0,2603801299
33,8506084;5000;5000;0,2603801299
33,8525735;5000;5000;0,2603801299
33,8550674;5000;5000;0,2603801299
33,8571051;5000;5000;0,2603801299
33,8591508;5000;5000;0,2603801299
33,8610557;5000;5000;0,2603801299
33,8628835;5000;5000;0,2603801299
33,8658711;5000;5000;0,2603801299
33,8678857;5000;5000;0,2603801299
33,8698381;5000;5000;0,2603801299
33,8718336;5000;5000;0,2603801299
33,8738713;5000;5000;0,2603801299
33,8764455;5000;5000;0,2603801299
33,8783447;5000;5000;0,2603801299
33,8803907;5000;5000;0,2603801299
33,8823429;5000;5000;0,2603801299
33,8849463;5000;5000;0,2603801299
33,8868516;5000;5000;0,2603801299
33,8888942;5000;5000;0,2603801299
33,8908525;5000;5000;0,2603801299
33,8929561;5000;5000;0,2603801299
33,8955498;5000;5000;0,2603801299
33,8974336;5000;5000;0,2603801299
33,8993735;5000;5000;0,2603801299
33,9022646;5000;5000;0,2603801299
33,9044035;5000;5000;0,2603801299
33,9064601;5000;5000;0,2603801299
33,9085025;5000;5000;0,2603801299
33,9104459;5000;5000;0,2603801299
33,9126961;5000;5000;0,2603801299
33,9148753;5000;5000;0,2603801299
33,9168121;5000;5000;0,2603801299
33,9189395;5000;5000;0,2603801299
33,9238435;5000;5000;0,2603801299
33,9263693;5000;5000;0,2603801299
33,9286491;5000;5000;0,2603801299
33,9305879;5000;5000;0,2603801299
33,9326137;5000;5000;0,2603801299
33,9347446;5000;5000;0,2603801299
33,9366525;5000;5000;0,2603801299
33,938734;5000;5000;0,2603801299
33,9406559;5000;5000;0,2603801299
33,9426518;5000;5000;0,2603801299
33,9448106;5000;5000;0,2603801299
33,946725;5000;5000;0,2603801299
33,9487486;5000;5000;0,2603801299
33,9507661;5000;5000;0,2603801299
33,9528074;5000;5000;0,2603801299
33,9551288;5000;5000;0,2603801299
33,9581578;5000;5000;0,2603801299
33,9601074;5000;5000;0,2603801299
33,9621619;5000;5000;0,2603801299
33,9648499;5000;5000;0,2603801299
33,9666287;5000;5000;0,2603801299
33,9686254;5000;5000;0,2603801299
33,9706521;5000;5000;0,2603801299
33,9726762;5000;5000;0,2603801299
33,9749097;5000;5000;0,2603801299
33,9768942;5000;5000;0,2603801299
33,9789389;5000;5000;0,2603801299
33,9808977;5000;5000;0,2603801299
33,9836272;5000;5000;0,2603801299
33,9855116;5000;5000;0,2603801299
33,9874234;5000;5000;0,2603801299
33,9904597;5000;5000;0,2603801299
33,9924183;5000;5000;0,2603801299
33,9949461;5000;5000;0,2603801299
33,996894;5000;5000;0,2603801299
33,998892;5000;5000;0,2603801299
34,001009;5000;5000;0,2603801299
34,0039319;5000;5000;0,2603801299
34,0059847;5000;5000;0,2603801299
34,0079362;5000;5000;0,2603801299
34,0099759;5000;5000;0,2603801299
34,0119773;5000;5000;0,2603801299
34,0145087;5000;5000;0,2603801299
34,0176303;5000;5000;0,2603801299
34,0194441;5000;5000;0,2603801299
34,0245536;5000;5000;0,2603801299
34,027551;5000;5000;0,2603801299
34,0295737;5000;5000;0,2603801299
34,031498;5000;5000;0,2603801299
34,0335101;5000;5000;0,2603801299
34,0360968;5000;5000;0,2603801299
34,038009;5000;5000;0,2603801299
34,0400081;5000;5000;0,2603801299
34,0420101;5000;5000;0,2603801299
34,0445329;5000;5000;0,2603801299
34,0465734;5000;5000;0,2603801299
34,049088;5000;5000;0,2603801299
34,0515017;5000;5000;0,2603801299
34,0535195;5000;5000;0,2603801299
34,0569018;5000;5000;0,2603801299
34,0596683;5000;5000;0,2603801299
34,0617584;5000;5000;0,2603801299
34,0637033;5000;5000;0,2603801299
34,0661899;5000;5000;0,2603801299
34,0682015;5000;5000;0,2603801299
34,0700361;5000;5000;0,2603801299
34,07204;5000;5000;0,2603801299
34,0748752;5000;5000;0,2603801299
34,0767235;5000;5000;0,2603801299
34,078641;5000;5000;0,2603801299
34,0805494;5000;5000;0,2603801299
34,0827583;5000;5000;0,2603801299
34,0848141;5000;5000;0,2603801299
34,0868205;5000;5000;0,2603801299
34,0888244;5000;5000;0,2603801299
34,0908177;5000;5000;0,2603801299
34,0928188;5000;5000;0,2603801299
34,0956488;5000;5000;0,2603801299
34,0985231;5000;5000;0,2603801299
34,1012276;5000;5000;0,2603801299
34,1036743;5000;5000;0,2603801299
34,1057453;5000;5000;0,2603801299
34,1078346;5000;5000;0,2603801299
34,1097739;5000;5000;0,2603801299
34,1118561;5000;5000;0,2603801299
34,1137748;5000;5000;0,2603801299
34,1165069;5000;5000;0,2603801299
